hostid,groupid,itemid,hostgroup,hostname,itemname
10549,39,72110,Demo,grafana-server,Zabbix proxy: Uptime
10549,39,72112,Demo,grafana-server,"Zabbix proxy: Utilization of ODBC poller data collector processes, in %"
10549,39,72107,Demo,grafana-server,"Zabbix proxy: Utilization of availability manager internal processes, in %"
10549,39,72085,Demo,grafana-server,"Zabbix proxy: Utilization of configuration syncer internal processes, in %"
10549,39,72098,Demo,grafana-server,"Zabbix proxy: Utilization of data sender internal processes, in %"
10549,39,72090,Demo,grafana-server,"Zabbix proxy: Utilization of discoverer data collector processes, in %"
10549,39,72089,Demo,grafana-server,"Zabbix proxy: Utilization of heartbeat sender internal processes, in %"
10549,39,72108,Demo,grafana-server,"Zabbix proxy: Utilization of history poller data collector processes, in %"
10549,39,72088,Demo,grafana-server,"Zabbix proxy: Utilization of history syncer internal processes, in %"
10549,39,72091,Demo,grafana-server,"Zabbix proxy: Utilization of housekeeper internal processes, in %"
10549,39,72092,Demo,grafana-server,"Zabbix proxy: Utilization of http poller data collector processes, in %"
10549,39,72094,Demo,grafana-server,"Zabbix proxy: Utilization of icmp pinger data collector processes, in %"
10549,39,72099,Demo,grafana-server,"Zabbix proxy: Utilization of ipmi manager internal processes, in %"
10549,39,72093,Demo,grafana-server,"Zabbix proxy: Utilization of ipmi poller data collector processes, in %"
10549,39,72087,Demo,grafana-server,"Zabbix proxy: Utilization of java poller data collector processes, in %"
10549,39,72086,Demo,grafana-server,"Zabbix proxy: Utilization of poller data collector processes, in %"
10549,39,72104,Demo,grafana-server,"Zabbix proxy: Utilization of preprocessing manager internal processes, in %"
10549,39,72105,Demo,grafana-server,"Zabbix proxy: Utilization of preprocessing worker internal processes, in %"
10549,39,72081,Demo,grafana-server,"Zabbix proxy: Utilization of self-monitoring internal processes, in %"
10549,39,72082,Demo,grafana-server,"Zabbix proxy: Utilization of snmp trapper data collector processes, in %"
10549,39,72100,Demo,grafana-server,"Zabbix proxy: Utilization of task manager internal processes, in %"
10549,39,72083,Demo,grafana-server,"Zabbix proxy: Utilization of trapper data collector processes, in %"
10549,39,72084,Demo,grafana-server,"Zabbix proxy: Utilization of unreachable poller data collector processes, in %"
10549,39,72101,Demo,grafana-server,"Zabbix proxy: Utilization of vmware data collector processes, in %"
10549,39,72102,Demo,grafana-server,"Zabbix proxy: VMware cache, % used"
10549,39,72111,Demo,grafana-server,Zabbix proxy: Values waiting to be sent
10549,39,72106,Demo,grafana-server,Zabbix proxy: Version
10549,39,81887,Demo,grafana-server,xvda: Disk average queue size (avgqu-sz)
10549,39,81886,Demo,grafana-server,xvda: Disk read rate
10549,39,81879,Demo,grafana-server,xvda: Disk read request avg waiting time (r_await)
10549,39,81885,Demo,grafana-server,xvda: Disk read time (rate)
10549,39,81884,Demo,grafana-server,xvda: Disk utilization
10549,39,81883,Demo,grafana-server,xvda: Disk write rate
10549,39,81880,Demo,grafana-server,xvda: Disk write request avg waiting time (w_await)
10549,39,81882,Demo,grafana-server,xvda: Disk write time (rate)
10549,39,81881,Demo,grafana-server,xvda: Get stats
10549,39,81797,Demo,grafana-server,{#DEVNAME}: Disk average queue size (avgqu-sz)
10549,39,81798,Demo,grafana-server,{#DEVNAME}: Disk read rate
10549,39,81787,Demo,grafana-server,{#DEVNAME}: Disk read request avg waiting time (r_await)
10549,39,81799,Demo,grafana-server,{#DEVNAME}: Disk read time (rate)
10549,39,81800,Demo,grafana-server,{#DEVNAME}: Disk utilization
10549,39,81801,Demo,grafana-server,{#DEVNAME}: Disk write rate
10549,39,81788,Demo,grafana-server,{#DEVNAME}: Disk write request avg waiting time (w_await)
10549,39,81802,Demo,grafana-server,{#DEVNAME}: Disk write time (rate)
10549,39,81792,Demo,grafana-server,{#DEVNAME}: Get stats
10549,39,81793,Demo,grafana-server,{#FSNAME}: Free inodes in %
10549,39,81794,Demo,grafana-server,{#FSNAME}: Space utilization
10549,39,81795,Demo,grafana-server,{#FSNAME}: Total space
10549,39,81796,Demo,grafana-server,{#FSNAME}: Used space
10624,33,75910,FORTIGATE-HA,Fortigate HA Sync,Ha Auto Sync
10624,33,75911,FORTIGATE-HA,Fortigate HA Sync,Ha Group Name
10624,33,75912,FORTIGATE-HA,Fortigate HA Sync,Ha Stats Sync Status
10624,33,75913,FORTIGATE-HA,Fortigate HA Sync,Ha System Mode
10623,32,75866,HomeRackUserGroupTemplates,NTP,NTP delay
10623,32,75868,HomeRackUserGroupTemplates,NTP,NTP jitter
10623,32,75867,HomeRackUserGroupTemplates,NTP,NTP offset
10623,32,75865,HomeRackUserGroupTemplates,NTP,NTP polling
10623,32,75863,HomeRackUserGroupTemplates,NTP,NTP refid
10623,32,75864,HomeRackUserGroupTemplates,NTP,NTP stratum
10623,32,75862,HomeRackUserGroupTemplates,NTP,NTP synchronized server
10623,32,75860,HomeRackUserGroupTemplates,NTP,ntpd Version
10623,32,75861,HomeRackUserGroupTemplates,NTP,ntpq
10623,32,75859,HomeRackUserGroupTemplates,NTP,proc num NTP
10622,32,75856,HomeRackUserGroupTemplates,NTP[Remote],NTP delay [{$NTP_IP}]
10622,32,75858,HomeRackUserGroupTemplates,NTP[Remote],NTP jitter[({$NTP_IP}]
10622,32,75857,HomeRackUserGroupTemplates,NTP[Remote],NTP offset [{$NTP_IP}]
10622,32,75855,HomeRackUserGroupTemplates,NTP[Remote],NTP polling [{$NTP_IP}]
10622,32,75853,HomeRackUserGroupTemplates,NTP[Remote],NTP refid [{$NTP_IP}]
10622,32,75854,HomeRackUserGroupTemplates,NTP[Remote],NTP stratum [{$NTP_IP}]
10622,32,75852,HomeRackUserGroupTemplates,NTP[Remote],NTP synchronized server [{$NTP_IP}]
10622,32,75851,HomeRackUserGroupTemplates,NTP[Remote],ntp[{$NTP_IP}]
10628,32,76316,HomeRackUserGroupTemplates,NTP[Remote]-2,NTP delay [{$NTP_IP}]
10628,32,76311,HomeRackUserGroupTemplates,NTP[Remote]-2,NTP jitter[({$NTP_IP}]
10628,32,76317,HomeRackUserGroupTemplates,NTP[Remote]-2,NTP offset [{$NTP_IP}]
10628,32,76315,HomeRackUserGroupTemplates,NTP[Remote]-2,NTP polling [{$NTP_IP}]
10628,32,76313,HomeRackUserGroupTemplates,NTP[Remote]-2,NTP refid [{$NTP_IP}]
10628,32,76314,HomeRackUserGroupTemplates,NTP[Remote]-2,NTP stratum [{$NTP_IP}]
10628,32,76312,HomeRackUserGroupTemplates,NTP[Remote]-2,NTP synchronized server [{$NTP_IP}]
10628,32,76310,HomeRackUserGroupTemplates,NTP[Remote]-2,ntp[{$NTP_IP}]
10519,19,44187,Inventory,Inventory,Architecture
10519,19,79255,Inventory,Inventory,Architecture
10519,19,44217,Inventory,Inventory,Details
10519,19,44186,Inventory,Inventory,Full Details CPU
10519,19,79256,Inventory,Inventory,Hardware Details
10519,19,44189,Inventory,Inventory,MAC
10519,19,42973,Inventory,Inventory,OS-type
10519,19,44213,Inventory,Inventory,OS-type-full
10519,19,45812,Inventory,Inventory,Vendor
10519,19,44188,Inventory,Inventory,cpu-core1
10706,57,86959,Kerala Region,AP_14_Kerala_TH,Constant 1
10706,57,86961,Kerala Region,AP_14_Kerala_TH,EtherLike-MIB Discovery
10706,57,86951,Kerala Region,AP_14_Kerala_TH,ICMP loss
10706,57,86950,Kerala Region,AP_14_Kerala_TH,ICMP ping
10706,57,86952,Kerala Region,AP_14_Kerala_TH,ICMP response time
10706,57,87749,Kerala Region,AP_14_Kerala_TH,Interface eth0: Bits received
10706,57,87758,Kerala Region,AP_14_Kerala_TH,Interface eth0: Bits sent
10706,57,87743,Kerala Region,AP_14_Kerala_TH,Interface eth0: Inbound packets discarded
10706,57,87746,Kerala Region,AP_14_Kerala_TH,Interface eth0: Inbound packets with errors
10706,57,87767,Kerala Region,AP_14_Kerala_TH,Interface eth0: Interface type
10706,57,87764,Kerala Region,AP_14_Kerala_TH,Interface eth0: Operational status
10706,57,87752,Kerala Region,AP_14_Kerala_TH,Interface eth0: Outbound packets discarded
10706,57,87755,Kerala Region,AP_14_Kerala_TH,Interface eth0: Outbound packets with errors
10706,57,87761,Kerala Region,AP_14_Kerala_TH,Interface eth0: Speed
10706,57,87751,Kerala Region,AP_14_Kerala_TH,Interface plugin0: Bits received
10706,57,87760,Kerala Region,AP_14_Kerala_TH,Interface plugin0: Bits sent
10706,57,87745,Kerala Region,AP_14_Kerala_TH,Interface plugin0: Inbound packets discarded
10706,57,87748,Kerala Region,AP_14_Kerala_TH,Interface plugin0: Inbound packets with errors
10706,57,87769,Kerala Region,AP_14_Kerala_TH,Interface plugin0: Interface type
10706,57,87766,Kerala Region,AP_14_Kerala_TH,Interface plugin0: Operational status
10706,57,87754,Kerala Region,AP_14_Kerala_TH,Interface plugin0: Outbound packets discarded
10706,57,87757,Kerala Region,AP_14_Kerala_TH,Interface plugin0: Outbound packets with errors
10706,57,87763,Kerala Region,AP_14_Kerala_TH,Interface plugin0: Speed
10706,57,87750,Kerala Region,AP_14_Kerala_TH,Interface tun0: Bits received
10706,57,87759,Kerala Region,AP_14_Kerala_TH,Interface tun0: Bits sent
10706,57,87744,Kerala Region,AP_14_Kerala_TH,Interface tun0: Inbound packets discarded
10706,57,87747,Kerala Region,AP_14_Kerala_TH,Interface tun0: Inbound packets with errors
10706,57,87768,Kerala Region,AP_14_Kerala_TH,Interface tun0: Interface type
10706,57,87765,Kerala Region,AP_14_Kerala_TH,Interface tun0: Operational status
10706,57,87753,Kerala Region,AP_14_Kerala_TH,Interface tun0: Outbound packets discarded
10706,57,87756,Kerala Region,AP_14_Kerala_TH,Interface tun0: Outbound packets with errors
10706,57,87762,Kerala Region,AP_14_Kerala_TH,Interface tun0: Speed
10706,57,86964,Kerala Region,AP_14_Kerala_TH,Interface {#IFDESCR}: Bits received
10706,57,86967,Kerala Region,AP_14_Kerala_TH,Interface {#IFDESCR}: Bits sent
10706,57,86962,Kerala Region,AP_14_Kerala_TH,Interface {#IFDESCR}: Inbound packets discarded
10706,57,86963,Kerala Region,AP_14_Kerala_TH,Interface {#IFDESCR}: Inbound packets with errors
10706,57,86970,Kerala Region,AP_14_Kerala_TH,Interface {#IFDESCR}: Interface type
10706,57,86969,Kerala Region,AP_14_Kerala_TH,Interface {#IFDESCR}: Operational status
10706,57,86965,Kerala Region,AP_14_Kerala_TH,Interface {#IFDESCR}: Outbound packets discarded
10706,57,86966,Kerala Region,AP_14_Kerala_TH,Interface {#IFDESCR}: Outbound packets with errors
10706,57,86968,Kerala Region,AP_14_Kerala_TH,Interface {#IFDESCR}: Speed
10706,57,88279,Kerala Region,AP_14_Kerala_TH,Interface {#IFDESCR}: Total Bits
10706,57,86971,Kerala Region,AP_14_Kerala_TH,Interface {#IFNAME}({#IFALIAS}): Duplex status
10706,57,86960,Kerala Region,AP_14_Kerala_TH,Network interfaces discovery
10706,57,86958,Kerala Region,AP_14_Kerala_TH,SNMP agent availability
10706,57,86953,Kerala Region,AP_14_Kerala_TH,SNMP traps (fallback)
10706,57,86954,Kerala Region,AP_14_Kerala_TH,System contact details
10706,57,86955,Kerala Region,AP_14_Kerala_TH,System description
10706,57,86948,Kerala Region,AP_14_Kerala_TH,System location
10706,57,86949,Kerala Region,AP_14_Kerala_TH,System name
10706,57,86956,Kerala Region,AP_14_Kerala_TH,System object ID
10706,57,86957,Kerala Region,AP_14_Kerala_TH,Uptime
10707,57,86983,Kerala Region,AP_15_Kerala_EK,Constant 1
10707,57,86984,Kerala Region,AP_15_Kerala_EK,EtherLike-MIB Discovery
10707,57,86972,Kerala Region,AP_15_Kerala_EK,ICMP loss
10707,57,86973,Kerala Region,AP_15_Kerala_EK,ICMP ping
10707,57,86974,Kerala Region,AP_15_Kerala_EK,ICMP response time
10707,57,87851,Kerala Region,AP_15_Kerala_EK,Interface eth0: Bits received
10707,57,87854,Kerala Region,AP_15_Kerala_EK,Interface eth0: Bits sent
10707,57,87857,Kerala Region,AP_15_Kerala_EK,Interface eth0: Inbound packets discarded
10707,57,87860,Kerala Region,AP_15_Kerala_EK,Interface eth0: Inbound packets with errors
10707,57,87863,Kerala Region,AP_15_Kerala_EK,Interface eth0: Interface type
10707,57,87866,Kerala Region,AP_15_Kerala_EK,Interface eth0: Operational status
10707,57,87869,Kerala Region,AP_15_Kerala_EK,Interface eth0: Outbound packets discarded
10707,57,87872,Kerala Region,AP_15_Kerala_EK,Interface eth0: Outbound packets with errors
10707,57,87875,Kerala Region,AP_15_Kerala_EK,Interface eth0: Speed
10707,57,88501,Kerala Region,AP_15_Kerala_EK,Interface eth0: Total Bits
10707,57,87853,Kerala Region,AP_15_Kerala_EK,Interface plugin0: Bits received
10707,57,87856,Kerala Region,AP_15_Kerala_EK,Interface plugin0: Bits sent
10707,57,87859,Kerala Region,AP_15_Kerala_EK,Interface plugin0: Inbound packets discarded
10707,57,87862,Kerala Region,AP_15_Kerala_EK,Interface plugin0: Inbound packets with errors
10707,57,87865,Kerala Region,AP_15_Kerala_EK,Interface plugin0: Interface type
10707,57,87868,Kerala Region,AP_15_Kerala_EK,Interface plugin0: Operational status
10707,57,87871,Kerala Region,AP_15_Kerala_EK,Interface plugin0: Outbound packets discarded
10707,57,87874,Kerala Region,AP_15_Kerala_EK,Interface plugin0: Outbound packets with errors
10707,57,87877,Kerala Region,AP_15_Kerala_EK,Interface plugin0: Speed
10707,57,88503,Kerala Region,AP_15_Kerala_EK,Interface plugin0: Total Bits
10707,57,87852,Kerala Region,AP_15_Kerala_EK,Interface tun0: Bits received
10707,57,87855,Kerala Region,AP_15_Kerala_EK,Interface tun0: Bits sent
10707,57,87858,Kerala Region,AP_15_Kerala_EK,Interface tun0: Inbound packets discarded
10707,57,87861,Kerala Region,AP_15_Kerala_EK,Interface tun0: Inbound packets with errors
10707,57,87864,Kerala Region,AP_15_Kerala_EK,Interface tun0: Interface type
10707,57,87867,Kerala Region,AP_15_Kerala_EK,Interface tun0: Operational status
10707,57,87870,Kerala Region,AP_15_Kerala_EK,Interface tun0: Outbound packets discarded
10707,57,87873,Kerala Region,AP_15_Kerala_EK,Interface tun0: Outbound packets with errors
10707,57,87876,Kerala Region,AP_15_Kerala_EK,Interface tun0: Speed
10707,57,88502,Kerala Region,AP_15_Kerala_EK,Interface tun0: Total Bits
10707,57,86986,Kerala Region,AP_15_Kerala_EK,Interface {#IFDESCR}: Bits received
10707,57,86987,Kerala Region,AP_15_Kerala_EK,Interface {#IFDESCR}: Bits sent
10707,57,86988,Kerala Region,AP_15_Kerala_EK,Interface {#IFDESCR}: Inbound packets discarded
10707,57,86989,Kerala Region,AP_15_Kerala_EK,Interface {#IFDESCR}: Inbound packets with errors
10707,57,86990,Kerala Region,AP_15_Kerala_EK,Interface {#IFDESCR}: Interface type
10707,57,86991,Kerala Region,AP_15_Kerala_EK,Interface {#IFDESCR}: Operational status
10707,57,86992,Kerala Region,AP_15_Kerala_EK,Interface {#IFDESCR}: Outbound packets discarded
10707,57,86993,Kerala Region,AP_15_Kerala_EK,Interface {#IFDESCR}: Outbound packets with errors
10707,57,86994,Kerala Region,AP_15_Kerala_EK,Interface {#IFDESCR}: Speed
10707,57,88280,Kerala Region,AP_15_Kerala_EK,Interface {#IFDESCR}: Total Bits
10707,57,86995,Kerala Region,AP_15_Kerala_EK,Interface {#IFNAME}({#IFALIAS}): Duplex status
10707,57,86985,Kerala Region,AP_15_Kerala_EK,Network interfaces discovery
10707,57,86975,Kerala Region,AP_15_Kerala_EK,SNMP agent availability
10707,57,86976,Kerala Region,AP_15_Kerala_EK,SNMP traps (fallback)
10707,57,86977,Kerala Region,AP_15_Kerala_EK,System contact details
10707,57,86978,Kerala Region,AP_15_Kerala_EK,System description
10707,57,86979,Kerala Region,AP_15_Kerala_EK,System location
10707,57,86980,Kerala Region,AP_15_Kerala_EK,System name
10707,57,86981,Kerala Region,AP_15_Kerala_EK,System object ID
10707,57,86982,Kerala Region,AP_15_Kerala_EK,Uptime
10708,57,87007,Kerala Region,AP_16_Kerala_EK,Constant 1
10708,57,87008,Kerala Region,AP_16_Kerala_EK,EtherLike-MIB Discovery
10708,57,86996,Kerala Region,AP_16_Kerala_EK,ICMP loss
10708,57,86997,Kerala Region,AP_16_Kerala_EK,ICMP ping
10708,57,86998,Kerala Region,AP_16_Kerala_EK,ICMP response time
10708,57,87770,Kerala Region,AP_16_Kerala_EK,Interface eth0: Bits received
10708,57,87773,Kerala Region,AP_16_Kerala_EK,Interface eth0: Bits sent
10708,57,87776,Kerala Region,AP_16_Kerala_EK,Interface eth0: Inbound packets discarded
10708,57,87779,Kerala Region,AP_16_Kerala_EK,Interface eth0: Inbound packets with errors
10708,57,87782,Kerala Region,AP_16_Kerala_EK,Interface eth0: Interface type
10708,57,87785,Kerala Region,AP_16_Kerala_EK,Interface eth0: Operational status
10708,57,87788,Kerala Region,AP_16_Kerala_EK,Interface eth0: Outbound packets discarded
10708,57,87791,Kerala Region,AP_16_Kerala_EK,Interface eth0: Outbound packets with errors
10708,57,87794,Kerala Region,AP_16_Kerala_EK,Interface eth0: Speed
10708,57,88295,Kerala Region,AP_16_Kerala_EK,Interface eth0: Total Bits
10708,57,91863,Kerala Region,AP_16_Kerala_EK,Interface plugin0: Bits received
10708,57,91864,Kerala Region,AP_16_Kerala_EK,Interface plugin0: Bits sent
10708,57,91865,Kerala Region,AP_16_Kerala_EK,Interface plugin0: Inbound packets discarded
10708,57,91866,Kerala Region,AP_16_Kerala_EK,Interface plugin0: Inbound packets with errors
